,Time,S1,S2,S3,S4,S5,Event_val,ElapasedTime
1843,39:07.4,8.208526611,0.786697388,5.538543701,0.894025538,0.977064521,-999,35698
1844,39:07.4,8.225296021,0.775924683,5.482284546,0.893998341,0.977093155,-999,35716
1845,39:07.4,8.218109131,0.532913208,5.896484375,0.893968123,0.977124971,-999,35736
1846,39:07.5,8.096008301,0.453903198,5.985061646,0.893924308,0.977171104,-999,35765
1847,39:07.5,7.849411011,0.317428589,6.244842529,0.89391222,0.977183831,-999,35773
1848,39:07.5,7.661453247,0.291091919,6.590789795,0.893882002,0.977215646,-999,35793
1849,39:07.5,7.728500366,0.390457153,6.775146484,0.89386085,0.977237918,-999,35807
1850,39:07.5,7.641098022,0.067230225,6.45791626,0.893832143,0.977268143,-999,35826
1851,39:07.5,7.208953857,0.12828064,6.00062561,0.89379286,0.977309504,-999,35852
1852,39:07.6,7.661453247,-0.00579834,6.217300415,0.893770196,0.977333366,-999,35867
1853,39:07.6,7.765453173,-0.025466255,6.374691507,0.893744613,0.977360028,1000,35885
1854,39:07.6,7.794342041,-0.030929565,6.418411255,0.893737507,0.977367434,-999,35890
1855,39:07.6,7.412460327,-0.08001709,6.38369751,0.893721028,0.977383736,-999,35905
1856,39:07.6,7.396896362,0.093566895,6.821838379,0.89368697,0.977417426,-999,35936
1857,39:07.6,7.411270142,0.165390015,6.977462769,0.893673787,0.977430467,-999,35948
1858,39:07.7,7.515411377,0.286300659,6.972671509,0.89365511,0.977448943,-999,35965
1859,39:07.7,7.552520752,0.374893188,6.911621094,0.893618856,0.977484807,-999,35998
1860,39:07.7,7.617172241,0.398834229,6.594390869,0.893611166,0.977492414,-999,36005
1861,39:07.7,7.613571167,0.441925049,6.53213501,0.893585897,0.97751741,-999,36028
1862,39:07.7,7.631530762,0.458679199,6.384887695,0.893563925,0.977539146,-999,36048
1863,39:07.8,7.673431396,0.379684448,5.941970825,0.893541953,0.977560882,-999,36068
1864,39:07.8,7.772781372,0.277923584,5.649871826,0.89351998,0.977582617,-999,36088
1865,39:07.8,8.021789551,0.232437134,5.714523315,0.89348812,0.977614134,-999,36117
1866,39:07.8,8.025375366,0.288696289,6.23046875,0.89348043,0.977621742,-999,36124
1867,39:07.9,8.143890381,0.239608765,6.364547729,0.893418907,0.977682602,-999,36180
1868,39:07.9,7.920028687,0.348556519,6.65184021,0.893414513,0.977686949,-999,36184
1869,39:07.9,7.760818481,0.391647339,6.702133179,0.893407921,0.977693469,-999,36190
1870,39:07.9,7.588439941,0.485015869,6.217300415,0.89338485,0.977716292,-999,36211
1871,39:07.9,7.601608276,0.510162354,5.810287476,0.893356286,0.977744548,-999,36237
1872,39:07.9,7.598007202,0.467071533,5.447570801,0.893351892,0.977748895,-999,36241
1873,39:08.0,7.793136597,0.469467163,5.556503296,0.893322229,0.977778239,-999,36268
1874,39:08.0,7.854187012,0.559249878,5.612762451,0.893300256,0.977799974,-999,36288
1875,39:08.0,7.733276367,0.500579834,5.539749146,0.89327389,0.977826057,-999,36312
1876,39:08.0,7.763214111,0.514953613,5.70614624,0.893251917,0.977847793,-999,36332
1877,39:08.0,7.915237427,0.514953613,5.850997925,0.893240931,0.977858661,-999,36342
1878,39:08.1,7.969116211,0.469451904,6.194564819,0.893222254,0.977877136,-999,36359
1879,39:08.1,8.028961182,0.488616943,6.493835449,0.893187099,0.977911913,-999,36391
1880,39:08.1,8.246841431,0.489807129,6.6015625,0.893167323,0.977931475,-999,36409
1881,39:08.2,8.269577026,0.329406738,6.700927734,0.893060757,0.978036893,-999,36506
1882,39:08.2,8.216903687,0.117507935,6.392074585,0.893054166,0.978043414,-999,36512
1883,39:08.2,8.243240356,0.05645752,6.117950439,0.893038785,0.978058629,-999,36526
1884,39:08.2,8.261199951,-0.002197266,6.05090332,0.893027799,0.978069497,-999,36536
1885,39:08.2,8.202545166,-0.06803894,6.133499146,0.893023404,0.978073844,-999,36540
1886,39:08.2,7.900878906,-0.114730835,6.126327515,0.893017911,0.978079278,-999,36545
1887,39:08.3,7.697372437,0.002593994,6.05569458,0.893003629,0.978093406,-999,36558
1888,39:08.3,7.708145142,0.113922119,6.30229187,0.892999235,0.978097753,-999,36562
1889,39:08.3,7.783554077,0.079208374,6.25201416,0.892980558,0.978116229,-999,36579
1890,39:08.3,7.686599731,0.129486084,5.918029785,0.892959684,0.978136878,-999,36598
1891,39:08.3,7.873352051,0.167785645,5.839019775,0.892926726,0.978169481,-999,36628
1892,39:08.3,7.958343506,0.238418579,6.198150635,0.89289926,0.978196651,-999,36653
1893,39:08.4,7.971511841,0.236022949,6.171813965,0.89289157,0.978204258,-999,36660
1894,39:08.4,7.995452881,0.147445679,6.070053101,0.892868499,0.978227081,-999,36681
1895,39:08.4,7.961929321,0.09954834,5.977874756,0.892849822,0.978245556,-999,36698
1896,39:08.4,7.937988281,0.062438965,5.93119812,0.892822357,0.978272726,-999,36723
1897,39:08.4,7.954742432,0.099563599,5.768386841,0.892799286,0.978295548,-999,36744
1898,39:08.5,7.952362061,0.119903564,5.585235596,0.892779511,0.97831511,-999,36762
1899,39:08.5,7.914047241,0.20249939,5.624740601,0.892755341,0.97833902,-999,36784
1900,39:08.5,8.033752441,0.133071899,5.749237061,0.892731172,0.978362929,-999,36806
1901,39:08.5,8.149871826,0.257568359,5.70135498,0.892707002,0.978386838,-999,36828
1902,39:08.5,8.151077271,0.218063354,5.60559082,0.892699312,0.978394446,-999,36835
1903,39:08.6,8.12953186,0.17616272,5.526580811,0.892666353,0.978427049,-999,36865
1904,39:08.6,8.099594116,0.250396729,5.606781006,0.892656465,0.97843683,-999,36874
1905,39:08.6,7.941574097,0.280319214,5.675018311,0.892633394,0.978459653,-999,36895
1906,39:08.6,7.934306554,0.282798767,5.665185111,0.892628659,0.978463626,1000,36899
1907,39:08.6,7.839828491,0.315032959,5.537353516,0.892567098,0.978515274,-999,36951
1908,39:08.6,7.806304932,0.435943604,5.588821411,0.892563526,0.978518232,-999,36954
1909,39:08.6,7.864959717,0.562835693,5.746841431,0.892558765,0.978522176,-999,36958
1910,39:08.7,7.858978271,0.541290283,5.812683105,0.892543289,0.978534995,-999,36971
1911,39:08.7,7.703353882,0.663391113,5.761199951,0.892507576,0.978564576,-999,37001
1912,39:08.7,7.733276367,0.617904663,5.667831421,0.892495672,0.978574437,-999,37011
1913,39:08.7,7.739273071,0.558044434,5.776763916,0.89246234,0.978602046,-999,37039
1914,39:08.8,8.146286011,0.352142334,6.17779541,0.892436151,0.978623739,-999,37061
1915,39:08.8,8.267196655,0.238418579,6.109558105,0.892423056,0.978634585,-999,37072
1916,39:08.8,8.468307495,0.024139404,5.908447266,0.892394486,0.97865825,-999,37096
1917,39:08.8,8.208526611,-0.28352356,5.768386841,0.892370677,0.978677971,-999,37116
1918,39:08.8,8.169036865,-0.165008545,6.07963562,0.892331393,0.97871051,-999,37149
1919,39:08.8,8.054107666,-0.710891724,6.150253296,0.89232306,0.978717413,-999,37156
1920,39:08.9,7.934402466,-0.448730469,6.297515869,0.892300442,0.978736148,-999,37175
1921,39:08.9,8.238464355,-0.21887207,6.363342285,0.892270681,0.978760799,-999,37200
1922,39:08.9,8.045730591,-0.188949585,6.42199707,0.892261158,0.978768687,-999,37208
1923,39:08.9,8.018188477,-0.17817688,7.008590698,0.892229016,0.97879531,-999,37235
1924,39:08.9,8.080444336,-0.038116455,7.135482788,0.892201636,0.978817989,-999,37258
1925,39:09.0,8.015792847,-0.315841675,7.118713379,0.892189732,0.978827849,-999,37268
1926,39:09.0,7.890106201,-0.409225464,6.995422363,0.89215759,0.978854473,-999,37295
1927,39:09.0,7.526184082,-0.52532959,6.946334839,0.89213021,0.978877152,-999,37318
1928,39:09.0,7.046142578,-0.415206909,7.798675537,0.892096878,0.978904761,-999,37346
1929,39:09.0,7.024597168,-0.985015869,7.785507202,0.892084974,0.978914621,-999,37356
1930,39:09.1,6.540969849,-0.682159424,7.423980713,0.892061166,0.978934342,-999,37376
1931,39:09.1,6.685821533,-0.779129028,6.924789429,0.892040928,0.978951105,-999,37393
1932,39:09.2,6.884536743,-0.390075684,7.194137573,0.89196355,0.979015197,-999,37458
1933,39:09.2,7.284378052,-0.133880615,6.984634399,0.891957598,0.979020128,-999,37463
1934,39:09.2,7.685394287,-0.01776123,7.210891724,0.891954027,0.979023086,-999,37466
1935,39:09.2,7.453170776,-0.186553955,7.180969238,0.891950456,0.979026044,-999,37469
1936,39:09.2,7.005447388,-0.211685181,6.281951904,0.891911171,0.979058583,-999,37502
1937,39:09.2,7.240081787,-0.390060425,6.716491699,0.89190641,0.979062527,-999,37506
1938,39:09.2,7.056915283,-0.533721924,6.985839844,0.89187903,0.979085206,-999,37529
1939,39:09.3,6.919250488,-0.519348145,7.020553589,0.891840936,0.97911676,-999,37561
1940,39:09.3,6.663070679,-0.491821289,6.890075684,0.891836174,0.979120704,-999,37565
1941,39:09.3,6.683425903,-0.477462769,6.78352356,0.891812366,0.979140425,-999,37585
1942,39:09.3,6.710952759,-0.448730469,6.38369751,0.891771891,0.97917395,-999,37619
1943,39:09.3,6.901290894,-0.351760864,6.073654175,0.89176713,0.979177894,-999,37623
1944,39:09.3,7.183807373,-0.491821289,6.133499146,0.891743321,0.979197615,-999,37643
1945,39:09.4,7.420837402,-0.48223877,6.552490234,0.891711179,0.979224238,-999,37670
1946,39:09.4,7.369369507,-0.414001465,6.869720459,0.891681419,0.979248889,-999,37695
1947,39:09.4,7.466323853,-0.555267334,6.3621521,0.89165761,0.97926861,-999,37715
1948,39:09.5,7.645904541,-0.679763794,5.918029785,0.891595708,0.979319884,-999,37767
1949,39:09.5,7.554916382,-0.755187988,5.98626709,0.891589756,0.979324815,-999,37772
1950,39:09.5,7.285568237,-1.068817139,6.10836792,0.891587375,0.979326787,-999,37774
1951,39:09.5,7.486679077,-1.060440063,7.076812744,0.891563566,0.979346507,-999,37794
1952,39:09.5,7.134735107,-1.356124878,6.891265869,0.891556424,0.979352424,-999,37800
1953,39:09.5,7.186203003,-1.277114868,6.29750061,0.891512378,0.979388907,-999,37837
1954,39:09.5,7.132339478,-1.299865723,6.286727905,0.891494521,0.979403698,-999,37852
1955,39:09.6,7.129943848,-1.411193848,6.249633789,0.891473094,0.979421447,-999,37870
1956,39:09.6,7.131134033,-1.315429688,6.293914795,0.891444523,0.979445112,-999,37894
1957,39:09.6,7.380142212,-1.277114868,6.348983765,0.891438571,0.979450042,-999,37899
1958,39:09.6,7.387788342,-1.277578538,6.332301971,0.891434386,0.979453107,1000,37902
1959,39:09.6,7.459152222,-1.281906128,6.176605225,0.891395324,0.979481711,-999,37930
1960,39:09.6,7.758422852,-0.980239868,5.927612305,0.891362733,0.979505295,-999,37953
1961,39:09.7,8.218109131,-0.840179443,5.831832886,0.891355648,0.979510422,-999,37958
1962,39:09.7,8.345001221,-1.090377808,5.827041626,0.891327309,0.97953093,-999,37978
1963,39:09.7,7.905670166,-1.115509033,5.994644165,0.891298969,0.979551437,-999,37998
1964,39:09.7,7.739273071,-1.134658813,5.918029785,0.891267795,0.979573996,-999,38020
1965,39:09.7,7.469924927,-1.035293579,6.222091675,0.891222451,0.979606809,-999,38052
1966,39:09.8,7.298736572,-0.850952148,6.344192505,0.891202613,0.979621164,-999,38066
1967,39:09.8,7.345413208,-1.008972168,6.25201416,0.891181358,0.979636545,-999,38081
1968,39:09.8,7.297546387,-1.297470093,6.02696228,0.89115727,0.979653977,-999,38098
1969,39:09.8,7.190994263,-1.351333618,5.62953186,0.891124679,0.979677561,-999,38121
1970,39:09.8,7.173034668,-1.080795288,5.264404297,0.891089254,0.979703195,-999,38146
1971,39:09.9,7.293945313,-1.509353638,5.229690552,0.891063748,0.979721652,-999,38164
1972,39:09.9,7.508224487,-1.565612793,5.50743103,0.891041076,0.979738059,-999,38180
1973,39:09.9,8.109176636,-1.409988403,5.119552612,0.891012736,0.979758566,-999,38200
1974,39:09.9,7.785949707,-1.455490112,4.732894897,0.890988647,0.979775998,-999,38217
1975,39:09.9,7.993057251,-1.609909058,4.813095093,0.890963142,0.979794455,-999,38235
1976,39:09.9,8.157058716,-0.951507568,5.645080566,0.890934802,0.979814963,-999,38255
1977,39:10.0,8.390487671,-0.903625488,7.008590698,0.890895126,0.979843674,-999,38283
1978,39:10.0,7.891296387,-0.459503174,7.485031128,0.890878122,0.979855979,-999,38295
1979,39:10.0,7.619567871,0.1043396,7.256393433,0.890851199,0.979875461,-999,38314
1980,39:10.0,7.661453247,0.434753418,7.470672607,0.890822859,0.979895969,-999,38334
1981,39:10.0,7.641098022,0.734024048,7.421585083,0.890788852,0.979920578,-999,38358
1982,39:10.1,7.830245972,0.853729248,6.325042725,0.890761929,0.979940061,-999,38377
1983,39:10.1,8.087615967,1.133850098,5.746841431,0.890661322,0.980012863,-999,38448
1984,39:10.1,8.469497681,1.369689941,5.710922241,0.890648569,0.980022092,-999,38457
1985,39:10.2,8.832229614,0.668182373,6.438766479,0.890637233,0.980030295,-999,38465
1986,39:10.2,7.927215576,0.168991089,6.715286255,0.890631565,0.980034396,-999,38469
1987,39:10.2,7.645889282,-0.058456421,6.824234009,0.890625897,0.980038498,-999,38473
1988,39:10.2,7.800323486,-0.136276245,6.933166504,0.89056355,0.980083615,-999,38517
1989,39:10.2,7.753631592,-0.200912476,6.867324829,0.890559299,0.980086691,-999,38520
1990,39:10.2,7.600402832,-0.179367065,6.319061279,0.890513955,0.980119504,-999,38552
1991,39:10.3,7.694976807,-0.107543945,5.836624146,0.890502619,0.980127707,-999,38560
1992,39:10.3,7.920028687,-0.185348511,5.45475769,0.890470028,0.980151291,-999,38583
1993,39:10.3,8.348587036,-0.509765625,5.445175171,0.890443105,0.980170773,-999,38602
1994,39:10.3,8.477874756,-0.664199829,5.024993896,0.89043177,0.980178977,-999,38610
1995,39:10.3,8.52456665,-0.830596924,5.300323486,0.89040343,0.980199484,-999,38630
1996,39:10.3,8.461120605,-0.923980713,5.409255981,0.890373673,0.980221018,-999,38651
1997,39:10.4,8.413238525,-1.020935059,5.672622681,0.890338248,0.980246652,-999,38676
1998,39:10.4,8.396484375,-1.031723022,5.87612915,0.890312742,0.980265109,-999,38694
1999,39:10.4,8.70892334,-0.842575073,6.23526001,0.890287236,0.980283566,-999,38712
2000,39:10.4,8.623916626,-0.621109009,6.765579224,0.890258896,0.980304074,-999,38732
2001,39:10.4,8.315078735,-0.4559021,6.976257324,0.890233391,0.980322531,-999,38750
2002,39:10.5,8.194168091,-0.334991455,6.649459839,0.890207885,0.980340988,-999,38768
2003,39:10.5,7.832641602,-0.265563965,5.683395386,0.890165375,0.98037175,-999,38798
2004,39:10.5,8.78553772,0.143844604,4.840637207,0.890139869,0.980390207,-999,38816
2005,39:10.5,8.288742065,-0.054870605,4.476715088,0.89011578,0.980407639,-999,38833
2006,39:10.5,8.42640686,0.021743774,4.061325073,0.890095942,0.980421994,-999,38847
2007,39:10.6,8.692153931,0.037307739,4.250457764,0.890067603,0.980442502,-999,38867
2008,39:10.6,8.700546265,-0.00100708,4.382156372,0.890023676,0.980474289,-999,38898
2009,39:10.6,8.477890015,0.02293396,4.645507813,0.89001234,0.980482492,-999,38906
2010,39:10.6,8.333236694,0.036908468,4.822077433,0.889992033,0.980502892,1000,38926
2011,39:10.6,8.30430603,0.039703369,4.857391357,0.889987972,0.980506972,-999,38930
2012,39:10.6,8.056503296,-0.047683716,5.147094727,0.890005847,0.980524847,-999,38948
2013,39:10.7,7.976303101,0.026535034,5.357788086,0.890024715,0.980543715,-999,38967
2014,39:10.7,7.947555542,0.069625854,5.319473267,0.890043583,0.980562583,-999,38986
2015,39:10.7,8.009811401,0.221664429,5.184204102,0.890063444,0.980582444,-999,39006
2016,39:10.7,8.163040161,0.281509399,5.238082886,0.890089263,0.980608263,-999,39032
2017,39:10.7,8.319854736,0.271942139,5.228500366,0.890107138,0.980626138,-999,39050
2018,39:10.8,8.602386475,0.182159424,4.975906372,0.890121041,0.980640041,-999,39064
2019,39:10.8,8.681381226,0.112731934,4.758041382,0.890140902,0.980659902,-999,39084
2020,39:10.8,8.941162109,0.00617981,4.858596802,0.890170693,0.980689693,-999,39114
2021,39:10.8,8.92678833,0.045684814,4.607208252,0.890193533,0.980712533,-999,39137
2022,39:10.8,9.063262939,0.033721924,4.722122192,0.890211408,0.980730408,-999,39155
2023,39:10.9,8.990234375,-0.038116455,4.872955322,0.890219353,0.980738353,-999,39163
2024,39:10.9,8.930389404,-0.0440979,4.971115112,0.8902412,0.9807602,-999,39185
2025,39:10.9,8.904052734,-0.19732666,5.233291626,0.890267019,0.980786019,-999,39211
2026,39:10.9,8.769973755,-0.2212677,5.591217041,0.89028688,0.98080588,-999,39231
2027,39:10.9,8.731658936,-0.25,5.970703125,0.890305748,0.980824748,-999,39250
2028,39:11.0,8.80947876,-0.320632935,6.018585205,0.890328588,0.980847588,-999,39273
2029,39:11.0,8.877716064,-0.404434204,5.746841431,0.890336532,0.980855532,-999,39281
2030,39:11.0,8.83821106,-0.514556885,5.071670532,0.890356393,0.980875393,-999,39301
2031,39:11.0,8.870529175,-0.514572144,4.764022827,0.890376254,0.980895254,-999,39321
2032,39:11.0,9.0105896,-0.507385254,4.764022827,0.890396115,0.980915115,-999,39341
2033,39:11.1,8.908828735,-0.467880249,4.744873047,0.890421934,0.980940934,-999,39367
2034,39:11.2,8.851379395,-0.422393799,4.845428467,0.890580822,0.981099822,-999,39527
2035,39:11.2,8.78553772,-0.308670044,5.115966797,0.890585787,0.981104787,-999,39532
2036,39:11.2,8.449142456,-0.22845459,4.750854492,0.890594725,0.981113725,-999,39541
2037,39:11.2,8.61076355,-0.206893921,5.264404297,0.890603662,0.981122662,-999,39550
2038,39:11.2,8.35458374,-0.185348511,5.180618286,0.890607635,0.981126635,-999,39554
2039,39:11.2,8.32585144,-0.117111206,5.253631592,0.890611607,0.981130607,-999,39558
2040,39:11.3,8.355773926,-0.174575806,5.446365356,0.890686085,0.981205085,-999,39633
2041,39:11.3,8.611953735,-0.287109375,5.421234131,0.890690058,0.981209058,-999,39637
2042,39:11.3,8.611953735,-0.536117554,4.945983887,0.89069403,0.98121303,-999,39641
2043,39:11.3,8.882507324,-0.666595459,4.659866333,0.890709919,0.981228919,-999,39657
2044,39:11.4,9.011779785,-0.640258789,4.617980957,0.890714884,0.981233884,-999,39662
2045,39:11.4,9.090789795,-0.853347778,5.323074341,0.890725807,0.981244807,-999,39673
2046,39:11.4,8.880111694,-0.901229858,6.15145874,0.890736731,0.981255731,-999,39684
2047,39:11.4,8.406051636,-0.690536499,6.893661499,0.890740703,0.981259703,-999,39688
2048,39:11.4,8.088821411,-0.417602539,6.59916687,0.890748647,0.981267647,-999,39696
2049,39:11.4,7.979888916,-0.263168335,6.755996704,0.89075262,0.98127162,-999,39700
2050,39:11.4,7.654281616,-0.161407471,6.898452759,0.890759571,0.981278571,-999,39707
2051,39:11.4,7.412460327,-0.064453125,7.141464233,0.890773474,0.981292474,-999,39721
2052,39:11.4,7.162261963,0.073226929,7.159423828,0.890796314,0.981315314,-999,39744
2053,39:11.4,6.891723633,0.092376709,7.356933594,0.890807237,0.981326237,-999,39755
2054,39:11.6,6.653503418,0.076812744,7.366516113,0.89092541,0.98144441,-999,39874
2055,39:11.6,6.421264648,0.021743774,7.456298828,0.890930375,0.981449375,-999,39879
2056,39:11.6,6.344650269,-0.062057495,7.564041138,0.890932361,0.981451361,-999,39881
2057,39:11.6,6.385345459,-0.089584351,7.203720093,0.890944278,0.981463278,-999,39893
2058,39:11.6,6.104034424,-0.133880615,6.835006714,0.890949243,0.981468243,-999,39898
2059,39:11.6,5.92086792,-0.131484985,6.923583984,0.890951229,0.981470229,-999,39900
2060,39:11.6,5.932846069,-0.078811646,6.924789429,0.890959174,0.981478174,-999,39908
2061,39:11.6,5.938827515,-0.009368896,7.139068604,0.890980028,0.981499028,-999,39929
2062,39:11.6,6.039382935,0.168991089,7.462280273,0.890984,0.981503,-999,39933
